QuestionID,Answer,CP_Raw,CP_UN,CP_LN,MCP_output,MCP_Answer
Mercury_7219678,A,B,A,B,B,B
ACTAAP_2010_5_7,B,A,B,A,B,B
ACTAAP_2012_7_9,C,B,C,D,C,C
MCAS_2005_8_6,A,A,D,A,A,A
Mercury_SC_401162,C,B,D,D,d,degrees
Mercury_SC_407710,D,D,D,D,d,d
VASoL_2009_3_23,D,B,B,B,D,D
Mercury_SC_402276,D,B,D,D,D,D
Mercury_400744,A,A,D,A,A,A
Mercury_SC_LBS10902,B,A,A,D,D,D
Mercury_7133245,B,D,D,D,D,D
Mercury_7131530,B,B,D,B,a,a chemical change because a magnet had to be used
Mercury_7041143,C,C,C,C,Invalid,11.2
MCAS_2010_5_11984,A,B,D,C,B,B
Mercury_7159285,C,D,C,D,C,C
AIMS_2008_8_13,D,B,D,D,D,D
MDSA_2013_8_20,C,B,D,D,B,B
Mercury_7114100,A,D,D,D,D,D
Mercury_7213343,A,A,A,B,C,C
Mercury_SC_LBS10597,A,B,B,B,D,D
Mercury_7126263,B,D,D,D,D,D
Mercury_7133613,A,B,A,C,C,C
Mercury_7234605,D,B,B,B,D,D
Mercury_SC_400839,B,A,A,A,B,B
Mercury_SC_402984,B,A,B,C,B,B
NYSEDREGENTS_2012_4_29,C,A,C,A,C,C
VASoL_2009_3_22,D,B,B,B,D,D
Mercury_409349,A,A,A,A,s,size of electrons and electron cloud
Mercury_SC_407417,D,A,C,A,h,high and low tide
VASoL_2007_5_21,C,C,D,D,D,D
MCAS_2012_8_23651,A,A,A,A,B,B
MCAS_2000_4_26,D,B,C,C,D,D
Mercury_SC_410971,A,A,B,D,D,D
Mercury_404841,D,A,C,A,B,B
Mercury_416651,A,B,C,D,A,A
Mercury_416576,B,A,C,C,B,B
MCAS_1998_8_24,D,A,D,D,B,B
Mercury_SC_408367,B,C,D,C,a,a humid rainforest
Mercury_405804,D,D,A,C,w,water
Mercury_7216318,A,D,A,D,a,a disruption in the homeostasis of the deer
Mercury_401312,D,B,B,B,C,C
MDSA_2013_8_23,D,D,C,D,D,D
Mercury_SC_405880,A,A,C,B,D,D
ACTAAP_2009_5_12,B,C,B,C,B,B
CSZ20754,B,A,D,A,t,the direction
Mercury_184363,D,D,D,D,D,D
Mercury_7188195,C,A,A,A,t,the sunlight
Mercury_7221043,D,D,D,D,A,A
Mercury_7107328,B,B,D,B,B,B
Mercury_415084,C,B,B,B,B,B
Mercury_415082,A,B,A,B,B,B
Mercury_SC_416169,A,B,A,B,B,B
MEA_2011_8_13,A,D,C,B,B,B
TIMSS_2003_4_pg82,A,C,C,C,B,B
CSZ30338,C,C,A,C,B,B
TIMSS_2003_8_pg85,B,D,D,A,A,A
Mercury_7221988,C,C,C,C,I,It provides energy to the circuit.
NCEOGA_2013_5_11,D,C,C,C,w,wind direction
MCAS_2013_8_29416,B,D,C,D,B,B
Mercury_SC_401142,B,C,C,C,C,C
Mercury_7206395,C,D,C,D,D,D
Mercury_179025,B,D,C,D,D,D
Mercury_7130620,B,A,B,A,d,density
Mercury_177870,C,D,C,D,t,the quantity of mass with which the star began
Mercury_7282083,B,D,A,A,a,a
Mercury_SC_400233,C,A,B,A,d,d
Mercury_7082443,B,A,A,A,A,A
NCEOGA_2013_8_15,B,A,A,A,B,B
Mercury_7210140,A,B,A,A,D,D
Mercury_7106593,D,A,B,D,B,B
Mercury_416536,B,A,C,C,c,c
Mercury_410026,D,D,D,D,d,d
ACTAAP_2011_5_1,B,A,B,A,B,B
Mercury_417138,B,B,A,B,A,A
Mercury_7138915,D,A,A,A,B,B
NYSEDREGENTS_2008_4_11,C,B,C,B,l,length
Mercury_404435,D,B,D,D,D,D
MDSA_2009_5_25,B,C,C,C,C,C
OHAT_2007_8_12,C,B,A,B,f,formation of sediment from weathering
Mercury_LBS10302,C,C,C,D,D,D
Mercury_7027248,B,A,A,A,s,space flight
Mercury_SC_401360,A,B,B,B,c,chemical property.
ACTAAP_2013_5_17,A,A,C,A,C,C
Mercury_407125,C,A,A,A,B,B
Mercury_404820,D,C,D,C,D,D
Mercury_SC_416168,B,C,C,C,B,B
TIMSS_1995_8_K18,A,A,A,A,A,A.
Mercury_SC_405130,A,D,D,D,A,A
Mercury_SC_408631,C,B,C,C,C,C
Mercury_SC_408763,C,B,B,C,d,d
MCAS_8_2015_18,A,C,B,C,D,D
Mercury_411729,B,B,A,B,B,B
MDSA_2012_8_6,C,D,D,A,a,a chemist
MCAS_1999_8_5,B,B,B,B,B,B
WASL_2004_8_17,D,B,A,C,E,Evidence that his claim is correct
Mercury_414365,C,A,D,D,C,C
Mercury_SC_415406,B,A,D,A,a,a delta and a canyon
MCAS_2000_8_29,B,B,C,B,B,B
Mercury_416230,C,D,D,D,B,B
Mercury_7001295,C,C,B,A,C,C
MSA_2012_5_2,A,C,C,C,D,D
MCAS_2005_8_7,C,B,B,C,D,D
Mercury_7206553,D,B,B,B,A,A
VASoL_2010_3_39,A,C,A,C,c,changes the weight of something heavy
Mercury_416380,A,C,A,C,d,d
OHAT_2008_5_34,C,C,C,C,C,C
Mercury_7268328,C,A,B,C,I,In the direction of water and away from the pull of gravity
NYSEDREGENTS_2008_8_36,3,4,2,1,D,D
Mercury_SC_414156,C,B,C,B,C,C
Mercury_7094133,D,C,B,D,B,B
MEA_2013_5_15,C,B,B,B,B,B
OHAT_2010_8_35,A,A,C,A,C,C
Mercury_SC_416174,C,A,C,A,A,A
TIMSS_1995_8_J6,B,A,D,D,C,C
Mercury_SC_401587,A,D,D,D,g,growth
MDSA_2011_5_23,D,D,D,D,C,C
AIMS_2008_8_11,C,C,D,C,C,C
Mercury_7159215,D,B,A,A,B,B
MCAS_2006_9_30,B,B,D,B,b,b
MCAS_1999_4_27,A,A,C,B,B,B
Mercury_7016538,C,D,D,D,D,D
Mercury_SC_409266,A,A,A,A,B,B
OHAT_2007_5_15,B,D,D,B,D,D
Mercury_7230073,B,C,B,B,C,C
Mercury_7245840,B,A,B,C,b,b. muscular movement
Mercury_SC_401788,B,C,C,C,C,C
ACTAAP_2014_7_5,D,C,C,C,A,Anemometer and thermometer
MCAS_2004_5_11,D,A,A,A,B,"B

The following is an article titled ""The effects of overpopulation"". It tells us that if there were too many bison in an area, there would probably be:
a) fewer predators of bison
b) many other large grazing animals
c) tall shrubs and many trees
d) less grass and more bare soil
The article does not tell us what happens if there are too few bison. So answer choice (a) would be incorrect.

If we look at the article, it states:

""Research shows that a population of livestock produces around 12 million pounds of greenhouse gas emissions annually."" 
So, overpopulation would cause:
a) no effect on greenhouse gases 
b) very little greenhouse gas production 
c) increased greenhouse gas emissions 
d) a very small increase in greenhouse gas emissions 

The article does not say anything about how much greenhouses gas emissions will increase after an overpopulation scenario.

Therefore, the correct answer is:

d) a very small increase in greenhouse gas emissions."
NCEOGA_2013_8_7,A,C,C,C,D,D
LEAP__7_10339,A,C,C,C,B,B
Mercury_7018270,C,B,D,D,B,B
Mercury_7034808,A,C,D,C,A,A
Mercury_7216300,C,A,A,D,g,genetic from parents.
Mercury_SC_400985,C,B,D,B,D,D
Mercury_7188528,A,A,D,A,A,A
TIMSS_1995_8_R2,B,C,B,A,B,B
Mercury_SC_400032,C,A,A,A,A,A
Mercury_7252245,D,C,A,C,N,Nucleic acid
MCAS_2002_8_17,D,D,D,D,D,D
MDSA_2007_8_30,C,A,C,C,C,C
NCEOGA_2013_5_35,D,D,D,D,D,D
Mercury_7082758,B,B,B,B,C,C
Mercury_7094308,C,D,C,D,D,D
Mercury_7136028,A,C,C,C,g,gravity from Earth
Mercury_7159075,B,C,B,C,C,C
MCAS_2015_5_19,B,B,B,B,A,A
MSA_2012_5_12,A,C,D,C,D,D
MCAS_2014_5_13,D,B,B,B,B,B
Mercury_SC_400392,C,B,D,B,B,B
Mercury_7159320,A,B,B,B,b,b
Mercury_7218365,B,B,B,B,B,B
MCAS_2004_9_10-v1,C,A,A,A,A,A
AIMS_2009_4_12,D,B,D,D,D,D
Mercury_SC_414274,B,B,B,D,D,D
MCAS_2005_9_6,C,C,A,C,Invalid,750 N
MCAS_1998_4_23,A,C,C,B,B,B
Mercury_7075023,D,B,C,B,B,B
Mercury_SC_400182,B,C,A,C,t,thermal
Mercury_SC_400133,B,A,A,A,b,b. reusable cup
MSA_2013_5_11,D,B,C,B,A,A
Mercury_SC_408706,B,A,A,A,M,March
Mercury_7213325,D,D,D,D,C,C
Mercury_SC_LBS10932,B,B,B,D,B,B
Mercury_192220,D,B,A,B,O,Oxygen
Mercury_SC_407247,C,C,B,B,B,B
Mercury_7024798,D,A,D,D,w,weight
Mercury_7180810,C,A,A,A,C,C
Mercury_412780,B,A,A,A,C,C
LEAP_2011_8_10434,B,D,C,D,D,D
Mercury_7200340,D,A,A,D,B,B
Mercury_7056525,C,C,A,D,D,D
Mercury_7085278,D,C,D,C,D,D
AKDE&ED_2008_4_35,D,B,B,B,D,D
MCAS_1999_8_16,D,A,C,A,B,B
Mercury_SC_400063,D,B,A,B,A,A
Mercury_SC_401666,D,B,C,A,C,C
TIMSS_2011_8_pg31,C,A,A,C,D,D
Mercury_412673,B,B,C,D,b,b
Mercury_7130655,D,D,B,D,D,D
MCAS_2004_5_7,B,A,C,A,C,C
Mercury_7187373,D,B,D,B,C,C
Mercury_SC_401361,C,A,D,D,r,reflect
MCAS_2006_8_12,D,C,D,D,a,a
Mercury_7233765,B,B,D,C,c,c
Mercury_SC_407613,C,D,D,D,C,C
MCAS_2005_5_24,A,A,A,A,A,A
Mercury_405778,C,B,B,D,b,b
Mercury_7263060,D,A,A,A,T,The Giant Impact Theory
Mercury_SC_401668,D,A,D,C,C,C
Mercury_7230388,D,A,D,D,D,D
Mercury_7041650,D,C,D,D,C,C
Mercury_SC_409009,A,A,C,A,D,D
Mercury_7223143,D,C,D,C,B,B
ACTAAP_2007_7_3,D,A,D,A,D,D
Mercury_7215670,C,C,C,D,B,B
MEA_2010_8_15,A,D,B,B,D,D
Mercury_7270515,B,D,B,A,B,B
Mercury_7006160,C,A,C,D,C,C
Mercury_SC_410630,C,D,D,A,D,D
Mercury_7082320,A,B,B,A,D,D
MEA_2013_8_1,A,A,B,C,C,C
Mercury_7033845,B,D,A,D,B,B
Mercury_7221620,A,A,A,A,D,D
LEAP__7_10352,D,D,D,D,D,D
Mercury_412605,C,A,D,A,C,C
Mercury_416638,A,B,B,B,D,D
MCAS_2011_8_17694,A,A,B,D,A,A
Mercury_SC_400012,D,B,D,D,C,C
Mercury_SC_413458,B,C,A,A,a,a flash flood
Mercury_7139545,C,D,D,D,p,primary succession
NYSEDREGENTS_2015_4_5,B,B,B,B,b,b. deposition
TIMSS_2003_8_pg16,C,C,C,C,B,Both burning coal and exploding fireworks
Mercury_SC_415073,A,A,D,A,b,b
Mercury_7012880,A,C,C,C,A,A
Mercury_191625,D,A,D,A,D,D
Mercury_SC_402985,B,D,B,D,b,b
Mercury_7005425,A,A,A,C,A,A
MDSA_2013_8_40,C,A,D,A,R,Repetition helps scientists remain objective about observations.
Mercury_401684,B,A,A,C,B,B
NCEOGA_2013_5_17,B,D,C,D,b,b. bacteria
Mercury_7116183,B,A,B,A,B,B
Mercury_7106628,D,B,D,B,h,having a diverse gene pool
Mercury_7203473,D,D,A,D,D,D
Mercury_SC_416108,C,B,B,B,A,A
LEAP_2007_8_10418,C,A,A,A,D,D
Mercury_7111178,C,B,B,B,C,C
Mercury_7203560,A,D,A,A,B,B
ACTAAP_2013_7_2,A,A,C,A,D,D
MCAS_2012_8_23640,D,B,B,B,r,radiation
Mercury_404272,B,D,D,A,A,A
MCAS_2009_8_17,B,D,B,D,c,carbon dioxide and water
AIMS_2008_4_5,C,A,D,D,C,C
Mercury_7236513,D,D,B,D,D,D
Mercury_SC_LBS10027,B,B,B,B,A,A
Mercury_189053,D,B,B,B,D,D
Mercury_SC_414271,C,A,A,C,D,D
Mercury_408922,C,B,C,D,C,C
Mercury_7264093,C,A,D,A,A,A
Mercury_SC_LBS11009,C,B,B,D,a,a list of ingredients.
Mercury_7191433,C,A,C,C,B,B
MEAP_2005_5_14,D,C,D,C,D,D
Mercury_416683,C,D,D,D,C,C
Mercury_7040775,B,B,B,D,d,d
Mercury_7222600,C,A,A,A,C,C
MCAS_2001_5_3,D,C,C,C,D,D
MCAS_2004_8_7,D,B,B,B,C,C
Mercury_415268,D,A,D,A,D,D
Mercury_7017710,C,A,A,C,D,D
Mercury_7210123,A,A,A,B,a,a pie chart
MCAS_2009_5_6519,C,C,C,C,D,D
Mercury_401502,D,B,C,D,B,B
Mercury_7109498,B,B,B,D,D,D
VASoL_2008_5_10,A,C,C,D,B,B
MCAS_2006_9_4,A,B,D,B,B,B
Mercury_402341,D,D,C,D,D,D
MCAS_2006_9_34,D,B,C,A,B,B
Mercury_7267715,C,B,C,B,C,C
Mercury_SC_413089,D,B,D,B,C,C
Mercury_SC_401656,A,C,C,B,A,A
Mercury_407019,D,A,D,A,A,A
Mercury_417128,B,C,D,C,C,C
Mercury_7081305,D,D,C,D,D,D
NYSEDREGENTS_2015_8_3,2,4,2,2,A,A
MEA_2016_8_15,A,B,C,B,B,B
ACTAAP_2015_7_9,D,A,D,A,B,B
Mercury_7216423,B,C,B,D,B,B
Mercury_416633,A,D,D,D,w,water vapor
Mercury_7038518,D,B,B,B,D,D
Mercury_7085225,B,D,D,D,b,buried
LEAP__4_10225,B,A,B,A,A,A
Mercury_SC_401661,D,B,B,A,r,read all directions
TIMSS_1995_8_Q15,A,C,B,A,A,A
MCAS_1999_4_23,A,D,C,A,D,D
TIMSS_1995_8_J7,D,E,B,A,D,D
Mercury_SC_LBS10018,A,A,D,D,C,C
Mercury_SC_406855,D,B,B,B,D,D
Mercury_SC_415457,D,B,C,A,c,c
NYSEDREGENTS_2015_4_25,C,C,B,C,A,A
Mercury_7058135,B,A,B,A,D,D
MDSA_2008_4_19,B,B,B,B,C,C
AKDE&ED_2008_8_45,D,B,B,B,D,D
Mercury_7131758,A,C,A,C,生,生殖系统
NYSEDREGENTS_2013_8_10,2,4,4,4,e,excretory
Mercury_SC_401783,D,D,D,D,S,Sun's gravitational pull
Mercury_7190120,B,A,B,B,B,B
Mercury_409317,B,B,B,B,C,C
Mercury_7268240,D,A,B,D,D,D
Mercury_7228358,D,D,A,C,D,D
MCAS_2004_5_33,C,A,D,D,A,A
Mercury_7008855,B,B,D,D,D,D
Mercury_7057085,B,A,A,B,A,A
Mercury_7171728,B,B,B,B,B,B
NAEP_2005_4_S14+3,C,B,A,C,D,D
Mercury_7024395,A,A,B,D,C,C
NYSEDREGENTS_2012_8_28,3,1,4,2,B,B
Mercury_7090790,A,B,B,B,C,C
TIMSS_2003_8_pg87,B,A,A,A,B,B
Mercury_SC_407382,C,B,B,B,B,B
MDSA_2010_4_20,B,C,C,C,C,C
Mercury_SC_405019,D,D,C,D,D,D
Mercury_7123078,D,D,D,D,C,C
Mercury_400084,D,C,D,C,D,D
Mercury_7139650,C,B,B,B,b,b
Mercury_417150,B,C,B,C,D,D
Mercury_SC_402256,C,C,C,C,c,c
TIMSS_2007_8_pg53,A,A,A,A,E,E
MCAS_2006_9_17-v1,D,A,C,A,B,B
Mercury_401728,D,C,D,C,D,D
Mercury_7192798,C,A,A,A,C,C
Mercury_7221078,C,C,C,C,C,C
Mercury_7004953,B,C,C,C,C,C
TIMSS_2003_8_pg94,D,D,D,D,s,star
Mercury_7095060,A,A,A,A,D,D
Mercury_7123358,A,A,C,A,D,D
Mercury_7069020,A,A,A,C,w,white blood cells
TIMSS_2003_8_pg117,B,A,A,A,A,"A. oxygen, hydrogen and water"
VASoL_2008_3_32,B,D,D,D,b,b
Mercury_SC_400142,A,B,B,B,B,B
Mercury_7163818,D,D,D,D,D,D
Mercury_402502,D,B,D,D,C,C
Mercury_7130778,C,A,D,D,D,D
MEA_2010_8_18,C,A,C,D,D,D
Mercury_7211033,B,A,B,A,d,d
NYSEDREGENTS_2008_8_17,1,2,1,2,A,A
NAEP_2005_8_S11+1,C,D,B,D,D,D
Mercury_412774,C,A,B,D,A,A
MEA_2013_5_12,C,C,C,C,D,D
Mercury_7098473,B,A,C,C,A,A
Mercury_417593,A,C,D,C,B,B
Mercury_7081743,B,B,A,D,B,B
Mercury_7018410,C,A,B,C,D,D
Mercury_402563,B,B,B,B,Invalid,+1
Mercury_416407,C,D,C,D,A,A
Mercury_SC_400400,A,A,A,A,t,thermal
MCAS_2000_8_22,D,A,C,A,D,D
MCAS_8_2014_8,A,A,B,A,A,A
Mercury_7206430,A,A,A,C,C,C
Mercury_7185343,D,A,A,A,D,D
OHAT_2010_8_8,B,B,C,B,D,D
Mercury_405462,B,A,A,D,B,B
Mercury_SC_LBS10337,A,C,D,C,E,Earth absorbs extra heat from molten lava.
Mercury_7142520,C,C,C,C,c,c
Mercury_SC_405501,D,D,D,D,t,to be able to repeat the experiment
Mercury_7009555,C,C,C,D,D,D
Mercury_409085,A,C,B,C,C,C
NYSEDREGENTS_2012_4_2,A,C,C,C,s,"solid, only"
Mercury_407539,D,D,D,D,D,D
ACTAAP_2013_7_16,D,D,D,D,D,D
AKDE&ED_2008_8_34,D,C,B,C,c,circulatory and digestive systems
MCAS_2004_8_3,A,A,A,A,A,A
Mercury_415272,B,D,D,D,D,D
Mercury_405387,B,D,D,D,B,B
Mercury_7116323,D,D,D,D,D,D
Mercury_7213430,B,B,B,B,A,A
Mercury_7234360,A,B,B,B,D,D
Mercury_405685,D,A,D,B,D,D
Mercury_7236740,B,B,B,B,C,C
Mercury_7116235,A,B,B,B,D,D
Mercury_SC_405357,C,A,B,A,A,A
Mercury_7042945,B,A,A,A,A,A
Mercury_7106750,D,D,D,D,B,B
MDSA_2009_4_34,B,A,C,A,B,B
Mercury_7016310,C,C,B,C,e,electron
VASoL_2007_3_1,A,B,C,C,B,B
Mercury_7030468,A,A,C,C,D,D
Mercury_SC_402616,D,A,C,A,D,D
Mercury_405464,A,A,A,A,A,A
Mercury_7205608,B,A,D,D,D,D
Mercury_7015208,B,C,C,C,A,A
Mercury_SC_409666,D,D,A,B,B,B
Mercury_7230353,B,B,C,D,m,marine
Mercury_7150343,B,A,A,A,D,D
Mercury_7026723,D,B,D,B,a,a mountain chain
Mercury_7024273,C,B,B,C,D,D
AKDE&ED_2008_8_40,C,A,C,A,C,C
Mercury_183033,B,A,B,D,B,B
Mercury_402364,D,C,A,C,Invalid,"75% black, 25% white"
Mercury_7263183,B,A,A,A,c,central nervous system
Mercury_7222530,B,B,B,B,D,D
OHAT_2009_8_36,C,C,C,C,C,C
Mercury_7141750,B,B,A,B,D,D
TIMSS_2011_4_pg45,A,A,A,D,B,B
MCAS_2014_5_5,A,A,A,A,D,D
Mercury_SC_409241,C,A,C,C,D,D
Mercury_SC_401147,C,A,D,D,b,break down dead plant and animal matter.
Mercury_SC_LBS10273,D,D,D,D,a,a rock
Mercury_401523,A,A,C,A,D,D
Mercury_401865,D,C,C,B,D,D
MCAS_2013_8_29435,B,C,A,C,D,D
Mercury_SC_406720,C,D,C,D,C,C
NYSEDREGENTS_2013_8_34,1,4,4,2,B,B
Mercury_7038833,C,B,C,D,d,does not conduct heat easily
Mercury_175560,C,D,C,D,e,energy
Mercury_7005005,C,C,C,A,C,C
Mercury_183890,D,D,D,A,D,D
Mercury_7270358,D,D,C,C,T,They bind to mRNA.
MCAS_2013_5_29411,C,C,D,C,a,adult
ACTAAP_2007_7_31,C,A,C,C,C,C
Mercury_7082023,B,A,B,B,b,b. transverse
MCAS_2003_8_21,B,D,B,B,D,D
NYSEDREGENTS_2015_8_9,2,4,4,1,p,provide food for early development
Mercury_7064750,D,B,B,C,d,d
TIMSS_2007_8_pg113,C,C,C,C,D,D
Mercury_7173583,C,A,B,A,C,C
Mercury_403930,C,B,A,D,D,D
Mercury_417118,C,D,C,D,B,B
Mercury_7143010,B,D,D,D,B,B
Mercury_SC_401801,A,A,A,A,t,to obtain the same results a different way
Mercury_410334,B,A,B,A,D,D
NAEP_2000_4_S12+3,B,C,D,C,S,Snow
Mercury_7218015,D,D,D,D,A,A
Mercury_7109603,A,A,B,A,A,A
NYSEDREGENTS_2008_8_42,3,3,1,3,D,D
NAEP_2000_8_S11+11,B,C,D,D,C,C
Mercury_7271670,D,A,A,A,D,D
ACTAAP_2009_5_8,B,C,C,C,c,cell membrane
NYSEDREGENTS_2012_4_1,B,A,C,A,B,B
Mercury_SC_409030,D,B,B,D,D,D
MEA_2013_8_8,D,B,B,B,C,C
Mercury_7140333,D,A,C,C,B,B
Mercury_SC_LBS10664,C,D,B,D,w,water
Mercury_7171430,B,D,A,A,D,D
Mercury_SC_407572,D,D,D,D,C,C
VASoL_2009_3_2,D,D,A,D,B,B
Mercury_SC_407383,D,A,C,A,D,D
Mercury_7218400,B,C,B,A,B,B
Mercury_184818,D,B,D,B,D,D
Mercury_SC_405931,D,A,C,A,B,B
Mercury_SC_416177,C,B,C,B,D,D
Mercury_SC_406625,B,A,A,A,D,D
MCAS_2014_8_16,D,B,B,B,B,B
Mercury_7138460,C,A,D,A,c,chemical
Mercury_7129640,B,C,A,C,B,B
Mercury_7024290,B,A,A,A,I,Isotopes are not particles.
NYSEDREGENTS_2008_4_28,C,A,C,A,D,D
Mercury_SC_414339,C,C,C,C,D,D
LEAP_2000_8_2,A,B,C,A,C,C
Mercury_7172270,A,A,C,A,B,B
Mercury_184205,C,A,B,D,D,D
Mercury_SC_400683,A,D,D,A,C,C
Mercury_7182210,B,A,D,A,B,B
Mercury_7238945,C,B,C,C,C,C
Mercury_SC_408748,D,B,D,D,D,D
MEA_2016_5_4,D,A,C,A,C,C
Mercury_7271513,D,D,D,D,B,B
Mercury_7189000,A,B,B,B,B,B
Mercury_SC_401585,A,C,C,C,s,spring
Mercury_188528,D,D,C,D,d,d
Mercury_SC_415719,A,A,C,A,C,C
Mercury_SC_407072,A,A,A,A,B,B
Mercury_7091823,A,C,C,C,c,cellular respiration
Mercury_7040985,B,A,B,C,D,D
Mercury_SC_409383,D,B,D,D,D,D
Mercury_SC_407080,D,C,A,B,D,D
MCAS_2000_4_34,A,B,D,B,D,D
Mercury_7032498,D,C,C,B,D,D
TAKS_2009_5_30,A,D,C,A,D,D
Mercury_SC_415761,C,A,C,C,D,D
ACTAAP_2008_5_10,D,A,A,A,D,D
Mercury_416671,D,C,C,D,D,D
Mercury_400803,D,C,A,C,B,B
Mercury_7005880,C,D,D,D,D,D
Mercury_7210508,C,B,C,D,D,D
NYSEDREGENTS_2013_4_1,C,C,C,B,C,C
NYSEDREGENTS_2008_4_12,C,A,C,A,D,D
Mercury_400091,B,B,B,B,B,B
Mercury_SC_402257,D,A,D,A,b,b
Mercury_7227815,D,C,B,C,D,D
ACTAAP_2010_7_3,A,B,B,B,C,C
Mercury_SC_410905,D,D,C,D,D,D
OHAT_2010_5_18,D,B,D,C,D,D
NAEP_2000_8_S11+10,A,D,C,A,w,water
MCAS_2003_8_29,B,D,C,D,C,C
Mercury_401433,D,D,B,D,D,D
TIMSS_1995_8_N4,B,E,D,E,E,E
Mercury_SC_405885,C,C,C,C,C,C
Mercury_7263638,B,B,B,B,A,A
Mercury_401428,B,C,D,B,B,B
Mercury_SC_402121,B,A,D,A,D,D
NYSEDREGENTS_2015_4_7,A,A,A,C,B,B
MCAS_2012_5_23614,C,C,C,C,D,D
Mercury_407262,A,A,A,A,B,B
MCAS_2014_8_6,B,A,B,B,D,D
Mercury_7032515,D,A,A,D,D,D
Mercury_7270165,C,A,B,C,D,D
Mercury_7017045,B,B,B,B,l,light waves.
Mercury_SC_400386,A,B,A,B,B,B
Mercury_400750,D,D,D,D,Invalid,7
MCAS_2006_9_28-v1,C,A,C,C,C,C
Mercury_416376,D,A,B,B,A,A
Mercury_7086520,A,A,D,D,B,B
Mercury_7014333,A,A,D,D,B,B
Mercury_SC_406623,A,B,C,B,A,A
Mercury_7042648,A,A,B,A,s,skeletal
MCAS_2004_8_23,B,C,C,C,D,D
MCAS_2013_8_29425,A,C,A,C,C,C
MEAP_2005_5_15,B,B,C,B,A,A
Mercury_7016258,B,B,B,B,D,D
NCEOGA_2013_8_5,A,B,B,A,A,A
Mercury_7015540,B,A,A,A,D,D
Mercury_SC_414001,D,A,C,A,A,A
Mercury_7017973,D,C,C,C,D,D
Mercury_407097,C,A,C,A,C,C
Mercury_SC_406794,C,C,C,C,C,C
Mercury_7227710,D,C,D,C,D,D
Mercury_SC_406710,C,B,D,B,D,D
Mercury_401926,D,C,B,C,d,d
MCAS_2014_5_15,D,D,A,D,B,B
Mercury_LBS10151,A,C,B,C,C,C
ACTAAP_2013_5_8,B,D,C,D,w,water
Mercury_SC_407592,A,D,D,D,w,wind
TIMSS_1995_8_L6,D,B,B,B,A,A
Mercury_7233398,C,A,B,B,C,C
Mercury_407664,D,A,C,A,B,B
Mercury_SC_408657,D,B,D,B,A,A
Mercury_7142800,B,A,D,A,C,C
Mercury_SC_410837,B,B,D,B,B,B
Mercury_7154315,A,A,D,A,B,B
Mercury_7239628,D,B,B,B,d,d
Mercury_401241,A,D,D,D,C,C
Mercury_SC_408251,A,A,A,A,B,B
Mercury_7175893,D,C,C,C,t,the shape of the orbit
Mercury_7202843,A,D,A,B,A,A
Mercury_7159023,C,B,D,B,C,C
MDSA_2008_8_3,D,A,A,D,D,D
Mercury_7218348,A,C,B,C,A,A
Mercury_SC_406458,D,B,A,B,C,C
LEAP_2007_4_10280,A,A,B,A,D,D
Mercury_7216965,C,C,C,C,C,C
NYSEDREGENTS_2010_8_42,2,1,2,1,B,B
LEAP__7_10351,C,D,C,D,B,B
Mercury_SC_400590,D,D,D,D,D,D
Mercury_7086608,B,D,A,A,D,D
Mercury_7187863,D,A,A,D,D,D
Mercury_7120873,C,B,D,B,D,D
Mercury_184730,B,D,B,D,B,B
Mercury_SC_401265,D,D,D,D,D,D
OHAT_2009_8_34,D,D,C,D,D,D
Mercury_406639,B,A,C,A,B,B
Mercury_7008610,D,D,C,D,B,B
MCAS_2009_8_12,A,B,B,B,D,D
MCAS_2005_8_12,C,A,A,B,D,D
ACTAAP_2008_7_4,B,D,C,D,B,B
NYSEDREGENTS_2008_4_3,D,D,D,D,m,mechanical
Mercury_SC_416181,B,B,C,B,g,green vegetables
NYSEDREGENTS_2010_4_30,B,B,D,D,B,B
Mercury_7025060,D,B,B,B,B,B
Mercury_SC_402103,D,B,A,B,D,D
VASoL_2009_5_37,C,D,A,B,B,B
Mercury_SC_402981,D,B,B,D,D,D
NYSEDREGENTS_2008_8_5,2,1,4,4,C,C
MCAS_1998_4_13,B,B,C,B,B,B
MDSA_2008_8_20,C,C,D,C,D,D
Mercury_SC_400134,D,B,C,B,a,a large jar with air holes in the top
Mercury_SC_LBS10265,C,D,D,D,D,D
Mercury_7188580,A,A,D,B,D,D
Mercury_402348,A,B,B,B,B,B
Mercury_7030555,C,B,B,B,D,D
Mercury_SC_415453,A,B,A,B,B,B
Mercury_7074848,A,B,D,B,A,A
Mercury_SC_400582,A,D,D,D,A,A
Mercury_SC_401168,C,A,A,A,B,B
Mercury_180828,C,A,C,C,A,A
FCAT_2008_5_1,A,A,D,D,C,C
TAKS_2009_5_25,C,D,C,A,C,C
Mercury_SC_LBS10392,A,D,B,A,B,B
Mercury_7212905,B,C,C,C,D,D
Mercury_7212888,A,B,B,B,B,B
MDSA_2007_8_42,D,A,B,C,C,C
Mercury_SC_415534,B,B,B,D,B,B
Mercury_7213413,D,C,C,D,C,C
Mercury_7068635,C,D,D,D,l,lead
Mercury_417137,C,A,A,C,s,streams
Mercury_7268258,C,B,D,B,A,A
NAEP_2005_4_S13+14,C,D,C,C,B,B
Mercury_SC_406089,D,A,D,D,D,D
Mercury_SC_400700,C,D,C,D,C,C
Mercury_7223493,A,A,B,B,A,A
