QuestionID,Answer,CP_Raw,CP_UN,CP_LN,MCP_output,MCP_Answer
Mercury_SC_407417,D,A,C,A,C,C
VASoL_2007_5_21,C,C,D,D,A,A
MCAS_2012_8_23651,A,B,B,B,A,A
MCAS_2000_4_26,D,A,D,C,D,D
Mercury_SC_410971,A,A,B,D,A,A
Mercury_404841,D,C,C,C,B,B
Mercury_416651,A,B,C,D,A,A
Mercury_416576,B,A,C,C,C,C.
MCAS_1998_8_24,D,A,A,D,B,B
Mercury_SC_408367,B,C,D,C,A,A
Mercury_405804,D,D,A,C,B,B
Mercury_7216318,A,D,A,D,A,A.
Mercury_401312,D,B,D,B,C,C
MDSA_2013_8_23,D,D,C,D,C,C
Mercury_SC_405880,A,A,A,B,B,B
ACTAAP_2009_5_12,B,B,B,B,C,C
CSZ20754,B,C,D,C,A,A
Mercury_184363,D,D,D,D,C,C
Mercury_7188195,C,D,D,D,A,A.
Mercury_7221043,D,D,D,D,B,B
Mercury_7107328,B,B,B,B,B,B
Mercury_415084,C,B,B,B,B,B
Mercury_415082,A,B,A,B,B,B
Mercury_SC_416169,A,B,A,B,B,B
MEA_2011_8_13,A,D,C,B,A,A
TIMSS_2003_4_pg82,A,C,C,C,B,B
CSZ30338,C,C,A,C,D,D
TIMSS_2003_8_pg85,B,D,A,A,A,A
Mercury_7221988,C,C,C,C,C,C
NCEOGA_2013_5_11,D,C,B,C,D,D
MCAS_2013_8_29416,B,D,C,D,D,D
Mercury_SC_401142,B,C,C,C,C,C. attract mates.
Mercury_7206395,C,D,C,D,C,C
Mercury_179025,B,D,C,D,B,B
Mercury_7130620,B,B,B,B,A,A. density
Mercury_177870,C,D,C,D,C,C.
Mercury_7282083,B,D,A,B,C,C
Mercury_SC_400233,C,A,B,A,D,D
Mercury_7082443,B,A,A,A,A,A
NCEOGA_2013_8_15,B,A,A,A,D,D. Competition weakens and the population decreases.
Mercury_7210140,A,B,A,C,A,A. ranked by number of centimeters of snow per day
Mercury_7106593,D,A,B,D,B,B.
Mercury_416536,B,C,C,C,b,b
Mercury_410026,D,D,D,D,D,D
ACTAAP_2011_5_1,B,A,B,A,B,B
Mercury_417138,B,A,A,A,B,B
Mercury_7138915,D,A,A,A,A,A
NYSEDREGENTS_2008_4_11,C,A,A,A,D,D. width
Mercury_404435,D,B,B,D,A,A
MDSA_2009_5_25,B,C,C,C,B,B
OHAT_2007_8_12,C,B,A,B,D,D
Mercury_LBS10302,C,C,C,D,B,B
Mercury_7027248,B,A,A,A,D,D
Mercury_SC_401360,A,B,B,B,A,A
ACTAAP_2013_5_17,A,A,C,A,D,D
Mercury_407125,C,A,A,A,D,D
Mercury_404820,D,C,D,C,D,D
Mercury_SC_416168,B,C,C,C,B,B
TIMSS_1995_8_K18,A,A,A,A,A,A.
Mercury_SC_405130,A,D,D,D,A,A
Mercury_SC_408631,C,B,B,B,C,C
Mercury_SC_408763,C,B,B,B,C,C. sharp thorns
MCAS_8_2015_18,A,C,D,C,A,A
Mercury_411729,B,B,C,B,D,D
MDSA_2012_8_6,C,D,D,A,D,D
MCAS_1999_8_5,B,B,B,B,B,B
WASL_2004_8_17,D,A,A,C,A,A
Mercury_414365,C,A,A,A,C,C
Mercury_SC_415406,B,A,D,A,a,a hill and a delta
MCAS_2000_8_29,B,B,D,B,A,A
Mercury_416230,C,D,D,D,A,A
Mercury_7001295,C,C,C,A,C,C
MSA_2012_5_2,A,C,C,C,C,C. evaporation
MCAS_2005_8_7,C,C,C,C,A,A
Mercury_7206553,D,C,B,C,A,A
VASoL_2010_3_39,A,C,A,C,B,B
Mercury_416380,A,C,A,C,D,D
OHAT_2008_5_34,C,C,C,C,C,C.
Mercury_7268328,C,A,C,C,C,C.
NYSEDREGENTS_2008_8_36,3,4,2,1,B,B
Mercury_SC_414156,C,B,C,B,C,C
Mercury_7094133,D,C,B,C,D,D. exposure to heat and high pressure
MEA_2013_5_15,C,B,D,B,B,B
OHAT_2010_8_35,A,A,C,A,A,A
Mercury_SC_416174,C,A,C,A,A,A
TIMSS_1995_8_J6,B,A,D,D,D,D
Mercury_SC_401587,A,A,A,D,D,D
MDSA_2011_5_23,D,D,D,D,D,D
AIMS_2008_8_11,C,C,D,C,C,C
Mercury_7159215,D,B,A,A,C,C
MCAS_2006_9_30,B,A,D,A,B,B
MCAS_1999_4_27,A,A,A,A,B,B
Mercury_7016538,C,B,B,D,D,D. large intestine.
Mercury_SC_409266,A,A,A,A,B,B
OHAT_2007_5_15,B,D,D,B,B,B
Mercury_7230073,B,C,B,B,C,C
Mercury_7245840,B,A,B,C,B,B
Mercury_SC_401788,B,C,C,C,C,C
ACTAAP_2014_7_5,D,C,C,C,C,C. thermometer and barometer
MCAS_2004_5_11,D,A,A,A,A,A
NCEOGA_2013_8_7,A,C,C,B,B,B
LEAP__7_10339,A,C,D,C,B,B
Mercury_7018270,C,A,C,D,D,D
Mercury_7034808,A,C,A,C,A,A
Mercury_7216300,C,A,A,A,A,A
Mercury_SC_400985,C,B,D,B,C,C.
Mercury_7188528,A,A,D,A,A,A. genetic mutation
TIMSS_1995_8_R2,B,C,B,A,B,B.
Mercury_SC_400032,C,C,C,C,A,A. condensation
Mercury_7252245,D,C,A,C,C,C
MCAS_2002_8_17,D,D,D,D,D,D
MDSA_2007_8_30,C,B,C,C,C,C
NCEOGA_2013_5_35,D,D,D,D,D,D.
Mercury_7082758,B,B,B,B,C,C
Mercury_7094308,C,D,C,D,B,B
Mercury_7136028,A,C,C,C,g,gravity from Earth
Mercury_7159075,B,C,C,C,B,B
MCAS_2015_5_19,B,B,B,B,D,D
MSA_2012_5_12,A,A,D,C,B,B
MCAS_2014_5_13,D,B,B,B,A,A
Mercury_SC_400392,C,B,B,B,B,B
Mercury_7159320,A,B,B,B,D,D
Mercury_7218365,B,B,B,B,B,B
MCAS_2004_9_10-v1,C,C,C,C,A,A
AIMS_2009_4_12,D,B,D,D,D,D
Mercury_SC_414274,B,B,C,D,D,D
MCAS_2005_9_6,C,C,A,C,C,C
MCAS_1998_4_23,A,C,C,B,D,D. Some stars move faster than others.
Mercury_7075023,D,B,C,B,A,A
Mercury_SC_400182,B,C,A,C,A,A
Mercury_SC_400133,B,A,A,A,B,B
MSA_2013_5_11,D,B,C,B,A,A.
Mercury_SC_408706,B,A,A,A,A,A
Mercury_7213325,D,D,D,D,C,C.
Mercury_SC_LBS10932,B,B,B,D,A,A.
Mercury_192220,D,B,A,B,A,A
Mercury_SC_407247,C,C,B,B,C,C
Mercury_7024798,D,A,D,D,A,A
Mercury_7180810,C,A,A,A,C,C
Mercury_412780,B,A,A,A,C,C
LEAP_2011_8_10434,B,D,D,D,C,C
Mercury_7200340,D,A,A,D,C,C
Mercury_7056525,C,C,A,D,C,C
Mercury_7085278,D,C,D,C,D,D.
AKDE&ED_2008_4_35,D,B,B,B,B,B
MCAS_1999_8_16,D,A,B,A,C,C.
Mercury_SC_400063,D,B,B,B,A,A
Mercury_SC_401666,D,B,C,A,C,C.
TIMSS_2011_8_pg31,C,A,A,C,C,C
Mercury_412673,B,B,C,D,B,B
Mercury_7130655,D,D,B,D,D,D
MCAS_2004_5_7,B,A,A,A,C,C
Mercury_7187373,D,B,D,B,D,D
Mercury_SC_401361,C,A,D,D,C,C
MCAS_2006_8_12,D,C,D,C,D,D
Mercury_7233765,B,D,D,C,D,D
Mercury_SC_407613,C,D,A,D,C,C
MCAS_2005_5_24,A,A,A,A,A,A.
Mercury_405778,C,B,B,D,D,D
Mercury_7263060,D,A,A,A,T,The Giant Impact Theory
Mercury_SC_401668,D,C,D,C,C,C
Mercury_7230388,D,A,D,D,B,B
Mercury_7041650,D,C,D,D,C,C
Mercury_SC_409009,A,A,C,A,A,A
Mercury_7223143,D,C,D,C,D,D
ACTAAP_2007_7_3,D,A,D,A,C,C
Mercury_7215670,C,C,C,D,D,D
MEA_2010_8_15,A,B,B,B,B,B
Mercury_7270515,B,A,B,A,B,B
Mercury_7006160,C,A,C,C,C,C.
Mercury_SC_410630,C,A,A,A,C,C
Mercury_7082320,A,B,B,A,D,D
MEA_2013_8_1,A,C,B,C,C,C
Mercury_7033845,B,D,A,D,B,B
Mercury_7221620,A,A,A,A,D,D.
LEAP__7_10352,D,D,D,D,D,D.
Mercury_412605,C,A,C,A,C,C
Mercury_416638,A,B,B,B,D,D
MCAS_2011_8_17694,A,A,B,D,A,A
Mercury_SC_400012,D,B,C,D,C,C.
Mercury_SC_413458,B,C,A,B,D,D
Mercury_7139545,C,D,D,D,C,C
NYSEDREGENTS_2015_4_5,B,B,B,B,b,b
TIMSS_2003_8_pg16,C,C,C,C,C,C. Both burning coal and exploding fireworks
Mercury_SC_415073,A,C,D,C,B,B
Mercury_7012880,A,C,C,C,A,A
Mercury_191625,D,A,D,A,B,B.
Mercury_SC_402985,B,D,B,B,B,B
Mercury_7005425,A,A,A,A,D,D
MDSA_2013_8_40,C,A,D,A,D,D
Mercury_401684,B,C,C,C,A,A
NCEOGA_2013_5_17,B,B,D,B,B,B
Mercury_7116183,B,A,B,A,B,B
Mercury_7106628,D,B,D,B,A,A
Mercury_7203473,D,D,A,D,C,C
Mercury_SC_416108,C,B,B,B,A,A
LEAP_2007_8_10418,C,C,D,C,D,D
Mercury_7111178,C,A,B,B,C,C.
Mercury_7203560,A,D,A,A,B,B
ACTAAP_2013_7_2,A,A,C,A,C,C
MCAS_2012_8_23640,D,B,B,B,D,D
Mercury_404272,B,D,D,A,C,C
MCAS_2009_8_17,B,D,D,D,B,B
AIMS_2008_4_5,C,A,D,D,C,C
Mercury_7236513,D,D,B,D,D,D
Mercury_SC_LBS10027,B,B,B,B,A,A
Mercury_189053,D,B,B,B,C,C
Mercury_SC_414271,C,A,A,C,C,C
Mercury_408922,C,B,B,D,C,C
Mercury_7264093,C,A,D,A,C,C
Mercury_SC_LBS11009,C,D,A,D,C,C
Mercury_7191433,C,A,B,A,B,B
MEAP_2005_5_14,D,C,D,C,D,D
Mercury_416683,C,D,D,C,C,C
Mercury_7040775,B,B,B,D,C,C.
Mercury_7222600,C,A,C,A,C,C
MCAS_2001_5_3,D,C,D,C,A,A
MCAS_2004_8_7,D,A,A,B,C,C
Mercury_415268,D,A,D,A,D,D
Mercury_7017710,C,A,A,B,C,C
Mercury_7210123,A,B,B,B,a,a table
MCAS_2009_5_6519,C,C,C,C,D,D
Mercury_401502,D,B,D,D,C,C
Mercury_7109498,B,B,B,D,D,D
VASoL_2008_5_10,A,D,A,D,B,B
MCAS_2006_9_4,A,B,D,D,B,B
Mercury_402341,D,D,C,D,D,D
MCAS_2006_9_34,D,C,C,A,B,B
Mercury_7267715,C,B,C,D,C,C
Mercury_SC_413089,D,B,C,B,C,C
Mercury_SC_401656,A,C,C,B,A,A
Mercury_407019,D,A,A,A,A,A
Mercury_417128,B,C,D,C,D,D
Mercury_7081305,D,D,C,D,B,B
NYSEDREGENTS_2015_8_3,2,4,2,2,B,B
MEA_2016_8_15,A,A,D,A,B,B
ACTAAP_2015_7_9,D,A,B,A,B,B
Mercury_7216423,B,C,C,D,C,C.
Mercury_416633,A,D,D,D,A,A
Mercury_7038518,D,B,B,B,A,A
Mercury_7085225,B,D,A,D,A,A. heating
LEAP__4_10225,B,A,B,A,A,A.
Mercury_SC_401661,D,D,B,A,B,B
TIMSS_1995_8_Q15,A,C,C,A,D,D
MCAS_1999_4_23,A,A,C,A,C,C.
TIMSS_1995_8_J7,D,E,D,E,D,D
Mercury_SC_LBS10018,A,A,D,D,A,A
Mercury_SC_406855,D,B,B,B,B,B
Mercury_SC_415457,D,B,B,B,B,B
NYSEDREGENTS_2015_4_25,C,C,A,C,C,C
Mercury_7058135,B,A,B,A,A,A
MDSA_2008_4_19,B,B,B,B,B,B
AKDE&ED_2008_8_45,D,B,B,B,D,D
Mercury_7131758,A,C,A,C,D,D
NYSEDREGENTS_2013_8_10,2,4,4,4,e,excretory
Mercury_SC_401783,D,D,D,D,D,D
Mercury_7190120,B,A,B,C,B,B
Mercury_409317,B,A,B,B,C,C. 35.02 km/sec
Mercury_7268240,D,A,B,D,B,B
Mercury_7228358,D,D,A,D,D,D
MCAS_2004_5_33,C,A,D,D,C,C
Mercury_7008855,B,B,B,D,D,D
Mercury_7057085,B,A,A,B,A,A
Mercury_7171728,B,B,B,B,B,B
NAEP_2005_4_S14+3,C,B,A,A,D,D.
Mercury_7024395,A,A,B,D,C,C
NYSEDREGENTS_2012_8_28,3,1,2,1,B,B
Mercury_7090790,A,B,D,B,B,B
TIMSS_2003_8_pg87,B,A,A,A,B,B
Mercury_SC_407382,C,B,B,B,B,B.
MDSA_2010_4_20,B,C,C,C,A,A
Mercury_SC_405019,D,B,C,C,D,D.
Mercury_7123078,D,D,D,D,C,C
Mercury_400084,D,C,A,C,B,B
Mercury_7139650,C,B,B,B,B,B
Mercury_417150,B,C,B,C,B,B
Mercury_SC_402256,C,C,A,C,C,C
TIMSS_2007_8_pg53,A,A,A,A,A,A
MCAS_2006_9_17-v1,D,A,C,A,B,B
Mercury_401728,D,C,D,D,D,D
Mercury_7192798,C,A,A,A,C,C
Mercury_7221078,C,C,C,C,C,C
Mercury_7004953,B,B,B,B,D,D
TIMSS_2003_8_pg94,D,B,D,B,D,D.
Mercury_7095060,A,B,B,B,D,D
Mercury_7123358,A,A,C,A,D,D
Mercury_7069020,A,A,A,C,D,D
TIMSS_2003_8_pg117,B,A,A,A,A,A
VASoL_2008_3_32,B,D,D,D,B,B. use a ruler
Mercury_SC_400142,A,B,B,B,B,B
Mercury_7163818,D,D,D,D,D,D
Mercury_402502,D,B,D,D,A,A
Mercury_7130778,C,A,D,D,B,B
MEA_2010_8_18,C,A,C,D,B,B
Mercury_7211033,B,A,B,A,B,B
NYSEDREGENTS_2008_8_17,1,3,1,3,D,D.
NAEP_2005_8_S11+1,C,A,A,D,D,D
Mercury_412774,C,C,B,D,C,C
MEA_2013_5_12,C,C,C,C,C,C
Mercury_7098473,B,A,C,D,A,A
Mercury_417593,A,C,C,C,C,C
Mercury_7081743,B,B,C,B,B,B
Mercury_7018410,C,A,B,C,D,D
Mercury_402563,B,B,B,B,B,B
Mercury_416407,C,D,D,D,D,D
Mercury_SC_400400,A,A,A,A,t,thermal
MCAS_2000_8_22,D,A,C,A,D,D
MCAS_8_2014_8,A,A,B,A,A,A
Mercury_7206430,A,A,A,C,B,B
Mercury_7185343,D,A,A,A,C,C
OHAT_2010_8_8,B,B,C,B,p,parasitism
Mercury_405462,B,A,A,D,B,B
Mercury_SC_LBS10337,A,C,D,B,C,C.
Mercury_7142520,C,C,C,C,A,A
Mercury_SC_405501,D,D,D,B,B,B. to know which kind of sugar to use
Mercury_7009555,C,D,A,D,D,D. reflect off the water's surface.
Mercury_409085,A,D,B,D,C,C
NYSEDREGENTS_2012_4_2,A,C,C,C,s,solid
Mercury_407539,D,D,D,D,D,D
ACTAAP_2013_7_16,D,D,D,D,D,D
AKDE&ED_2008_8_34,D,C,B,C,A,A
MCAS_2004_8_3,A,A,A,A,A,A
Mercury_415272,B,C,D,D,B,B
Mercury_405387,B,C,D,C,B,B
Mercury_7116323,D,D,D,D,D,D
Mercury_7213430,B,B,B,B,B,B
Mercury_7234360,A,A,C,B,C,C
Mercury_405685,D,A,D,B,D,D
Mercury_7236740,B,B,B,C,Invalid,1
Mercury_7116235,A,B,B,D,D,D
Mercury_SC_405357,C,A,B,D,A,A
Mercury_7042945,B,A,A,A,C,C
Mercury_7106750,D,D,D,D,D,D
MDSA_2009_4_34,B,A,C,A,B,B
Mercury_7016310,C,C,B,C,A,A
VASoL_2007_3_1,A,B,C,C,A,A.
Mercury_7030468,A,A,C,C,A,A
Mercury_SC_402616,D,A,C,A,D,D
Mercury_405464,A,A,A,A,D,D
Mercury_7205608,B,A,D,D,B,B
Mercury_7015208,B,C,C,C,C,C
Mercury_SC_409666,D,D,A,B,D,D
Mercury_7230353,B,B,C,D,A,A
Mercury_7150343,B,A,A,A,D,D
Mercury_7026723,D,B,B,B,D,D
Mercury_7024273,C,B,B,B,D,D
AKDE&ED_2008_8_40,C,B,C,B,C,C
Mercury_183033,B,A,A,A,A,A
Mercury_402364,D,A,A,C,A,A. 100% black
Mercury_7263183,B,A,C,A,b,b
Mercury_7222530,B,B,C,A,C,C
OHAT_2009_8_36,C,C,C,C,C,C
Mercury_7141750,B,A,A,B,B,B
TIMSS_2011_4_pg45,A,A,A,C,B,B.
MCAS_2014_5_5,A,A,A,A,D,D. wooden stick
Mercury_SC_409241,C,A,C,B,B,B
Mercury_SC_401147,C,A,D,D,C,C
Mercury_SC_LBS10273,D,D,D,D,C,C
Mercury_401523,A,A,A,A,D,D
Mercury_401865,D,C,B,B,C,C
MCAS_2013_8_29435,B,C,C,C,B,B
Mercury_SC_406720,C,D,C,D,C,C
NYSEDREGENTS_2013_8_34,1,1,2,2,B,B
Mercury_7038833,C,B,C,C,C,C
Mercury_175560,C,A,A,A,E,E. sound
Mercury_7005005,C,C,A,A,C,C
Mercury_183890,D,D,D,A,B,B
Mercury_7270358,D,D,D,C,D,D
MCAS_2013_5_29411,C,C,C,C,C,C
ACTAAP_2007_7_31,C,B,D,C,C,C
Mercury_7082023,B,A,B,B,D,D
MCAS_2003_8_21,B,B,B,B,D,D. diesel fuel.
NYSEDREGENTS_2015_8_9,2,1,4,2,A,A
Mercury_7064750,D,B,B,C,D,D
TIMSS_2007_8_pg113,C,C,C,C,B,B
Mercury_7173583,C,A,D,A,C,C.
Mercury_403930,C,B,B,D,D,D
Mercury_417118,C,C,C,C,C,C. ecological and ethical
Mercury_7143010,B,D,D,D,B,B
Mercury_SC_401801,A,A,A,A,D,D
Mercury_410334,B,A,B,A,D,D
NAEP_2000_4_S12+3,B,C,C,C,B,B
Mercury_7218015,D,D,C,D,C,C
Mercury_7109603,A,A,B,A,A,A
NYSEDREGENTS_2008_8_42,3,3,1,3,C,C
NAEP_2000_8_S11+11,B,C,D,D,B,B
Mercury_7271670,D,A,A,A,A,A
ACTAAP_2009_5_8,B,B,C,C,B,B
NYSEDREGENTS_2012_4_1,B,A,A,A,A,A
Mercury_SC_409030,D,B,A,D,D,D. a table of results
MEA_2013_8_8,D,B,B,B,C,C
Mercury_7140333,D,A,C,C,B,B
Mercury_SC_LBS10664,C,D,D,D,C,C
Mercury_7171430,B,D,D,D,D,D
Mercury_SC_407572,D,D,D,B,C,C.
VASoL_2009_3_2,D,D,B,D,B,B
Mercury_SC_407383,D,A,C,A,D,D
Mercury_7218400,B,C,B,A,B,B
Mercury_184818,D,B,D,B,B,B
Mercury_SC_405931,D,A,C,A,B,B
Mercury_SC_416177,C,B,D,B,D,D
Mercury_SC_406625,B,A,A,A,D,D. it gets closer to water.
MCAS_2014_8_16,D,B,D,B,B,B
Mercury_7138460,C,A,D,A,A,A
Mercury_7129640,B,C,A,C,B,B
Mercury_7024290,B,B,A,B,B,B
NYSEDREGENTS_2008_4_28,C,A,C,A,D,D
Mercury_SC_414339,C,C,A,C,C,C
LEAP_2000_8_2,A,B,C,A,D,D.
Mercury_7172270,A,A,C,A,C,C
Mercury_184205,C,A,B,A,C,C
Mercury_SC_400683,A,D,D,A,B,B
Mercury_7182210,B,A,D,A,B,B
Mercury_7238945,C,B,C,C,B,B
Mercury_SC_408748,D,A,D,D,D,D
MEA_2016_5_4,D,A,C,A,D,D
Mercury_7271513,D,A,D,D,B,B
Mercury_7189000,A,B,B,B,B,B
Mercury_SC_401585,A,A,B,A,C,C
Mercury_188528,D,D,C,D,C,C
Mercury_SC_415719,A,A,C,A,D,D.
Mercury_SC_407072,A,A,A,A,D,D.
Mercury_7091823,A,C,D,D,C,C
Mercury_7040985,B,A,B,C,D,D
Mercury_SC_409383,D,D,D,D,D,D
Mercury_SC_407080,D,B,A,D,B,B
MCAS_2000_4_34,A,B,D,B,B,B
Mercury_7032498,D,C,C,C,D,D
TAKS_2009_5_30,A,D,C,A,A,A.
Mercury_SC_415761,C,A,C,C,C,C.
ACTAAP_2008_5_10,D,A,A,A,D,D
Mercury_416671,D,C,C,D,D,"D. cigarettes, chewing tobacco, and snuff"
Mercury_400803,D,A,A,A,D,D
Mercury_7005880,C,D,D,D,D,D
Mercury_7210508,C,B,D,D,C,C.
NYSEDREGENTS_2013_4_1,C,C,C,B,C,C
NYSEDREGENTS_2008_4_12,C,A,C,A,A,A. is clear and sunny
Mercury_400091,B,B,B,B,C,C
Mercury_SC_402257,D,A,B,A,B,B
Mercury_7227815,D,C,B,C,D,D
ACTAAP_2010_7_3,A,B,B,B,C,C
Mercury_SC_410905,D,D,C,D,D,D.
OHAT_2010_5_18,D,B,D,B,D,D
NAEP_2000_8_S11+10,A,D,C,B,A,A
MCAS_2003_8_29,B,D,C,D,B,B
Mercury_401433,D,B,B,D,D,D
TIMSS_1995_8_N4,B,D,D,D,B,B
Mercury_SC_405885,C,C,C,C,C,C.
Mercury_7263638,B,B,B,B,B,B
Mercury_401428,B,C,D,B,C,C.
Mercury_SC_402121,B,A,D,A,D,D
NYSEDREGENTS_2015_4_7,A,A,C,C,B,B
MCAS_2012_5_23614,C,C,C,C,B,B
Mercury_407262,A,A,A,A,C,C
MCAS_2014_8_6,B,D,B,D,B,B
Mercury_7032515,D,A,A,D,D,D
Mercury_7270165,C,A,C,C,C,C
Mercury_7017045,B,B,A,B,B,B
Mercury_SC_400386,A,B,A,B,B,B
Mercury_400750,D,C,A,C,B,B
MCAS_2006_9_28-v1,C,C,C,C,C,C
Mercury_416376,D,A,D,A,A,A
Mercury_7086520,A,A,D,D,B,B
Mercury_7014333,A,C,D,D,A,A
Mercury_SC_406623,A,B,B,B,A,A
Mercury_7042648,A,A,C,A,B,B
MCAS_2004_8_23,B,A,A,A,C,C
MCAS_2013_8_29425,A,C,B,C,C,C
MEAP_2005_5_15,B,B,B,B,C,C
Mercury_7016258,B,B,B,B,B,B
NCEOGA_2013_8_5,A,B,B,A,B,B
Mercury_7015540,B,B,A,A,C,C. tidal effects of the Moon
Mercury_SC_414001,D,A,C,A,D,D
Mercury_7017973,D,C,C,C,B,B
Mercury_407097,C,A,C,D,C,C
Mercury_SC_406794,C,D,A,C,C,C.
Mercury_7227710,D,C,C,C,D,D
Mercury_SC_406710,C,B,D,B,D,D
Mercury_401926,D,C,D,C,C,C.
MCAS_2014_5_15,D,D,C,D,C,C
Mercury_LBS10151,A,B,B,B,B,B
ACTAAP_2013_5_8,B,D,D,D,C,C
Mercury_SC_407592,A,D,D,D,D,D
TIMSS_1995_8_L6,D,B,A,D,B,B
Mercury_7233398,C,A,B,B,A,A
Mercury_407664,D,A,C,A,A,A
Mercury_SC_408657,D,B,D,B,D,D.
Mercury_7142800,B,A,D,A,A,A
Mercury_SC_410837,B,B,D,B,B,B
Mercury_7154315,A,A,D,A,A,A
Mercury_7239628,D,B,B,B,D,D. use RNA to manufacture proteins
Mercury_401241,A,D,D,D,C,C
Mercury_SC_408251,A,B,A,B,B,B
Mercury_7175893,D,C,C,C,B,B
Mercury_7202843,A,D,A,B,A,A
Mercury_7159023,C,B,C,B,C,C
MDSA_2008_8_3,D,A,A,D,D,D
Mercury_7218348,A,C,B,C,a,a
Mercury_SC_406458,D,B,A,B,B,B
LEAP_2007_4_10280,A,A,B,A,B,B
Mercury_7216965,C,C,C,C,A,A
NYSEDREGENTS_2010_8_42,2,1,4,1,A,A
LEAP__7_10351,C,D,C,D,C,C
Mercury_SC_400590,D,D,D,D,D,D. an observation.
Mercury_7086608,B,D,A,D,A,A.
Mercury_7187863,D,A,C,D,D,D
Mercury_7120873,C,B,B,B,B,B
Mercury_184730,B,D,B,D,D,D.
Mercury_SC_401265,D,D,D,D,D,D
OHAT_2009_8_34,D,D,B,D,D,D
Mercury_406639,B,A,C,A,A,A.
Mercury_7008610,D,C,C,C,A,A
MCAS_2009_8_12,A,B,B,B,C,C. Both move with pseudopodia.
MCAS_2005_8_12,C,A,A,B,D,D
ACTAAP_2008_7_4,B,D,D,D,B,B
NYSEDREGENTS_2008_4_3,D,B,B,B,D,D
Mercury_SC_416181,B,B,C,B,B,B
NYSEDREGENTS_2010_4_30,B,B,D,D,D,D
Mercury_7025060,D,B,B,B,D,D
Mercury_SC_402103,D,C,D,D,B,B
VASoL_2009_5_37,C,D,A,B,C,C
Mercury_SC_402981,D,B,B,D,B,B
NYSEDREGENTS_2008_8_5,2,1,4,1,B,B
MCAS_1998_4_13,B,B,D,B,w,wind direction
MDSA_2008_8_20,C,B,B,B,C,C
Mercury_SC_400134,D,B,B,B,D,D
Mercury_SC_LBS10265,C,D,C,D,B,B
Mercury_7188580,A,B,D,B,B,B
Mercury_402348,A,B,B,B,C,C
Mercury_7030555,C,B,B,B,C,C
Mercury_SC_415453,A,B,A,B,B,B
Mercury_7074848,A,B,D,B,B,B
Mercury_SC_400582,A,D,D,D,A,A
Mercury_SC_401168,C,A,D,A,C,C.
Mercury_180828,C,A,B,A,A,A. clean up the broken glass
FCAT_2008_5_1,A,C,D,C,C,C
TAKS_2009_5_25,C,D,C,A,C,C.
Mercury_SC_LBS10392,A,D,B,A,D,D
Mercury_7212905,B,C,C,C,D,D
Mercury_7212888,A,B,A,B,B,B
MDSA_2007_8_42,D,A,B,C,C,C. winds spiraling downward and away from the center of a storm
Mercury_SC_415534,B,B,A,D,B,B
Mercury_7213413,D,C,C,C,B,B
Mercury_7068635,C,D,D,D,D,D
Mercury_417137,C,D,C,C,A,A
Mercury_7268258,C,D,D,D,B,B
NAEP_2005_4_S13+14,C,A,B,D,A,A
Mercury_SC_406089,D,A,D,D,D,D
Mercury_SC_400700,C,D,C,D,C,C
Mercury_7223493,A,A,B,B,A,A
Mercury_SC_405928,D,D,D,D,D,D
MCAS_2009_5_6518,D,B,C,B,C,C
MCAS_2006_9_1,B,B,C,B,B,B
Mercury_7239383,B,A,C,D,B,B
Mercury_SC_400130,B,D,A,D,C,C
Mercury_401426,D,B,B,C,B,B
MCAS_2010_8_12016,C,A,B,A,B,B
Mercury_SC_400324,B,A,B,B,A,A
Mercury_SC_LBS10662,C,B,C,B,B,B
VASoL_2009_3_8,D,A,B,A,D,D
Mercury_SC_401185,C,A,A,A,C,C
NYSEDREGENTS_2015_8_29,3,3,4,3,C,C. ice cream melting
Mercury_7234378,D,C,C,C,C,C
ACTAAP_2014_7_3,D,A,A,A,C,C
MDSA_2008_8_27,D,B,A,B,D,D
Mercury_7004725,A,C,A,C,A,A.
Mercury_405143,C,C,D,C,C,C
MCAS_2003_8_7,A,A,A,D,A,A
Mercury_SC_405341,A,D,C,C,B,B
Mercury_7283833,B,A,D,A,D,D
Mercury_7159303,A,A,A,A,B,B
Mercury_406427,C,A,D,A,A,A
Mercury_SC_414129,B,A,A,A,B,B
Mercury_7108990,A,B,A,B,C,C
Mercury_SC_407315,A,A,A,A,A,A
Mercury_SC_408663,B,B,B,B,B,B
MEA_2013_8_18,A,C,C,D,C,C
Mercury_7111125,A,C,A,C,C,C
LEAP_2009_8_10430,A,A,A,D,B,B
Mercury_7165218,D,D,D,D,D,D
MEA_2013_8_15,A,A,C,D,A,A.
